id,name,job,department,gender
1652214.0,Ian Foulds,Rigging Gaffer,Lighting,0.0
1652217.0,Tracy Shaw,Rigging Grip,Lighting,0.0
1652218.0,Kimberley Bradley,Production Coordinator,Production,0.0
1652219.0,Nan Skiba,Production Manager,Production,0.0
1652220.0,Chris Ellefson,Researcher,Production,0.0
1652229.0,Brian Anderson,3D Supervisor,Visual Effects,0.0
1652231.0,Barb Benoit,Digital Compositors,Visual Effects,0.0
1652232.0,Steve Parsons,Visual Effects,Visual Effects,0.0
1652233.0,Mark Halsall,Visual Effects Producer,Visual Effects,0.0
9153.0,Gemma Jackson,Production Design,Art,1.0
9155.0,Helen Fielding,Screenplay,Writing,1.0
9157.0,Jonathan Cavendish,Producer,Production,2.0
20237.0,Beeban Kidron,Director,Directing,1.0
50147.0,Oswald Wolkenstein,Producer,Production,0.0
75578.0,Gaby Kester,Casting Associate,Production,0.0
223202.0,Nick Angel,Music Supervisor,Sound,2.0
223246.0,Andy Hague,Visual Effects Editor,Crew,0.0
1117369.0,Klaus Jüptner,Line Producer,Production,0.0
1117370.0,Cesare Landricina,Line Producer,Production,0.0
1199741.0,Michael Price,Music Editor,Sound,0.0
1312190.0,Claire Finlay,Assistant Costume Designer,Costume & Make-Up,0.0
1339060.0,Jeanette Haley,Post Production Supervisor,Crew,0.0
1387786.0,Sudkamol Tangtham,Art Department Coordinator,Art,0.0
1430073.0,Sarah Whittle,Art Department Assistant,Art,0.0
1473992.0,Stuart Roslyn,Original Music Composer,Sound,0.0
1576013.0,Paul Brosnan,Driver,Crew,0.0
1576029.0,Wendy Ellerker,Production Accountant,Production,0.0
1713263.0,Supawat Jeanpetch,Construction Foreman,Art,0.0
1713264.0,Pol Muangnum,Leadman,Art,0.0
1713265.0,Mark Dowling,Painter,Art,0.0
1713266.0,Tom Roberts,Standby Painter,Art,0.0
1713267.0,Sean Evans,First Assistant Camera,Camera,0.0
1713268.0,Peter N. Brown,Carpenter,Crew,0.0
1713691.0,Michael Legum,Sound Recordist,Crew,0.0
1713692.0,James Linton,Stand In,Crew,0.0
1713693.0,Theera Boonsri,Video Assist Operator,Crew,0.0
1713694.0,Filippo Fassetta,Assistant Director,Directing,0.0
1713695.0,Charlie Habanananda,Digital Intermediate,Editing,0.0
1713696.0,Sommay Saengsinchai,Best Boy Electric,Lighting,0.0
1713697.0,Ray Bateman,Electrician,Lighting,0.0
1713698.0,Crispin Buxton,Location Manager,Production,0.0
1713699.0,Maresa Breuer,Production Coordinator,Production,0.0
1713701.0,Ciaran Crowley,Digital Compositors,Visual Effects,0.0
1713702.0,Mattew Desborough,Dolby Consultant,Sound,0.0
9774.0,Kathryn Peters,Set Decoration,Art,1.0
13061.0,David Rapaport,Casting Associate,Production,2.0
21589.0,Paul Peters,Production Design,Art,2.0
21712.0,Carl Franklin,Director,Directing,0.0
21713.0,David Collard,Screenplay,Writing,2.0
21714.0,Jesse Beaton,Producer,Production,1.0
21717.0,Carole Kravetz,Editor,Editing,1.0
29436.0,Peter Erskine,Musician,Sound,0.0
33256.0,Stokely Chaffin,Producer,Production,1.0
39455.0,Kimberly Mullen,Local Casting,Production,0.0
66133.0,Dan Genetti,Associate Producer,Production,2.0
83143.0,Kevin Reidy,Executive Producer,Production,2.0
86201.0,Damien Saccani,Executive Producer,Production,0.0
91864.0,David J. Negron,Storyboard,Writing,0.0
143919.0,Gary Gegan,Sound Re-Recording Mixer,Sound,0.0
929274.0,Stephen Traxler,Associate Producer,Production,0.0
1018034.0,Darren Moorman,Production Supervisor,Production,0.0
1288345.0,Aaron B. Koontz,Assistant Production Manager,Production,0.0
1334481.0,Geoffrey S. Grimsman,Set Designer,Art,2.0
1364402.0,Cliff Carothers,Construction Foreman,Art,0.0
1400338.0,Martin Schloemer,Sound Recordist,Crew,0.0
1404193.0,Don Abbatiello,Picture Car Coordinator,Crew,0.0
1470637.0,Gina White,Associate Producer,Production,0.0
1525317.0,Elizabeth Lambert,Makeup Artist,Costume & Make-Up,0.0
1537676.0,Nina Jack,Second Assistant Director,Directing,0.0
1548261.0,Sandra Cole,Script Supervisor,Directing,0.0
1548262.0,Nicola Goode,Still Photographer,Camera,0.0
1548266.0,Jeremy J. Gordon,Dialogue Editor,Editing,0.0
1548267.0,Marlis Pujol,Production Coordinator,Production,0.0
1548277.0,Tim Landry,Visual Effects Supervisor,Visual Effects,0.0
1549419.0,Holly Ritchie,Standby Painter,Art,0.0
1549421.0,Robert Gray,Key Grip,Camera,0.0
1549422.0,Chris Ranung,Craft Service,Crew,0.0
1549423.0,Gavin Roberson,Driver,Crew,0.0
1549424.0,Marvin Lee,Loader,Crew,0.0
1549425.0,Saalahudeen Lunsford Muhammed,Security,Crew,0.0
1549426.0,Alain Iglesias,Set Medic,Crew,0.0
1549427.0,Josué D. Aguilar,Set Production Assistant,Crew,0.0
1549428.0,Kevin Harris,Special Effects Coordinator,Crew,0.0
1549429.0,Melvin A. Turner,Transportation Captain,Crew,0.0
1549430.0,Larry Crenshaw,Transportation Coordinator,Crew,0.0
1549431.0,Deborah Simmrin,Unit Publicist,Crew,0.0
1549432.0,Kenton Hulme,Visual Effects Editor,Crew,0.0
1549434.0,William Hutchinson,Electrician,Lighting,0.0
1549435.0,James M. Reeves,Rigging Grip,Lighting,0.0
1549437.0,Dennis Hoffman,Visual Effects Producer,Visual Effects,0.0
1549440.0,Michael A. Morongell,Mixing Engineer,Crew,0.0
1549442.0,Erik Proveaux,Chef,Crew,0.0
1549444.0,Jim Pescrille,Gaffer,Lighting,0.0
1656409.0,Melanie Grefe,First Assistant Director,Directing,1.0
1724860.0,Jeff Snyder,Set Dresser,Art,0.0
1733187.0,Monica Castro,Assistant Property Master,Art,0.0
1733189.0,Jonathan Dugas,Grip,Camera,0.0
1733190.0,Al Guthery,Pilot,Crew,0.0
1733191.0,Debby Freeman,Assistant Production Coordinator,Production,0.0
1733192.0,Chris Hogenson,Casting Assistant,Production,0.0
711.0,Robert Watts,Executive Producer,Production,2.0
23880.0,Steven Seagal,Director,Directing,2.0
58204.0,Ed Horowitz,Screenplay,Writing,0.0
58205.0,Robin U. Russin,Screenplay,Writing,0.0
58206.0,Julius R. Nasso,Producer,Production,2.0
58207.0,Jeffrey Robinov,Executive Producer,Production,0.0
5913.0,Beth Sepko,Local Casting,Production,1.0
20464.0,Christopher Stull,Assistant Art Director,Art,0.0
57111.0,Bill Scott,Line Producer,Production,2.0
104925.0,Linda A. Borgeson,Executive In Charge Of Post Production,Production,1.0
117468.0,Bruce Nyznik,Dialogue Editor,Editing,0.0
144146.0,Ermahn Ospina,Makeup Department Head,Costume & Make-Up,0.0
1014919.0,Jimmy Lindsey,Camera Operator,Camera,0.0
1127209.0,David Hack,Set Decoration,Art,2.0
1337108.0,Marcel Rodriguez,Writer,Writing,2.0
1338370.0,Albert Aquino,Boom Operator,Sound,0.0
1372216.0,Robbie Friedmann,Location Manager,Production,0.0
1420148.0,Debbie Cortez Haber,Art Department Coordinator,Art,0.0
1420166.0,Cecil D. Evans,Transportation Coordinator,Crew,0.0
1472893.0,Crystal Falkner-Paysse,Set Costumer,Costume & Make-Up,0.0
1523481.0,Rob Simons,Set Designer,Art,0.0
1538703.0,Cynthia Streit,Production Coordinator,Production,1.0
1564584.0,Charles Ewing Smith,Dialogue Editor,Editing,0.0
1616036.0,Keefe Boerner,Visual Effects Producer,Visual Effects,0.0
1685556.0,Brian Bettwy,First Assistant Director,Directing,0.0
1741168.0,Chris Olivia,Pre-Visualization Supervisor,Visual Effects,0.0
1741171.0,Jay Mahavier,First Assistant Editor,Editing,0.0
1741179.0,David Vincent Rimer,Second Assistant Director,Directing,2.0
1741190.0,Elspeth Mason,Seamstress,Costume & Make-Up,0.0
1741203.0,George Oldziey,Additional Music,Crew,0.0
2034.0,Danny Boyle,Director,Directing,2.0
2035.0,Andrew Macdonald,Producer,Production,2.0
8999.0,John Hodge,Screenplay,Writing,2.0
9006.0,Rachael Fleming,Costume Design,Costume & Make-Up,0.0
38411.0,Steven J. Jordan,Production Design,Art,0.0
38412.0,Tara Timpone,Editor,Editing,1.0
38413.0,Suzette Sheets,Set Decoration,Art,1.0
38415.0,Mario Iscovich,Executive Producer,Production,2.0
38416.0,Ellen H. Schwartz,Executive Producer,Production,1.0
38693.0,Patrick J. Clifton,Story,Writing,2.0
38694.0,Beth Rigazio,Story,Writing,1.0
75376.0,Jacklin Masteran,Key Hair Stylist,Costume & Make-Up,0.0
83061.0,Karen Stirgwolt,Co-Producer,Production,1.0
83092.0,Gary Zink,Special Effects Coordinator,Crew,0.0
548412.0,Ronnie Specter,Makeup Artist,Costume & Make-Up,0.0
1374605.0,John Leimanis,Set Designer,Art,0.0
1386856.0,Scott Grossman,Choreographer,Crew,0.0
1453321.0,Patti Hawn,Unit Publicist,Crew,0.0
1536363.0,Ron Scott,Key Hair Stylist,Costume & Make-Up,0.0
1538031.0,Marvin Morris,Music Editor,Sound,0.0
1706970.0,David Scharf,Associate Producer,Production,0.0
1706976.0,Jessica Peel,Assistant Costume Designer,Costume & Make-Up,0.0
1706979.0,Carrie Black Gallison,Schedule Coordinator,Crew,0.0
1706980.0,Shannon Reid Wynne,Post Production Supervisor,Crew,0.0
1706981.0,Jill Breitzman,Post Production Assistant,Crew,0.0
1706982.0,Alecia LaRue,Production Supervisor,Production,0.0
62743.0,Graham 'Grace' Walker,Production Design,Art,0.0
112014.0,Matthew Sand,Writer,Writing,2.0
1130038.0,Aaron Auch,Associate Producer,Production,0.0
1434647.0,Joseph Jett Sally,Editor,Editing,0.0
65234.0,Michael Shaara,Novel,Writing,2.0
10441.0,Mel Bourne,Production Design,Art,2.0
17491.0,Alexis Alexanian,Production Supervisor,Production,1.0
18857.0,James Sabat,Sound Mixer,Sound,2.0
41550.0,Andrew Bergman,Screenplay,Writing,0.0
59970.0,Joseph Hartwick,Executive Producer,Production,2.0
1165678.0,Sandy Watterson,Production Coordinator,Production,0.0
1183454.0,Robin Squibb,Script Supervisor,Directing,0.0
1546902.0,Louis Sabat,Boom Operator,Sound,0.0
1637030.0,Carl Hiaasen,Novel,Writing,0.0
1637031.0,Arlene Fishbach,Music Supervisor,Sound,0.0
23415.0,Karen L. Matthews,Costume Design,Costume & Make-Up,0.0
29011.0,Tim Rasmussen,Writer,Writing,2.0
29012.0,Vince Di Meglio,Writer,Writing,2.0
1527657.0,Jojo Villanueva,Music Supervisor,Sound,0.0
1529604.0,Linda Vipond,Set Decoration,Art,0.0
1529605.0,Tariq Jalil,Executive Producer,Production,0.0
15730.0,Peter Morgan,Screenplay,Writing,2.0
2866.0,Lee Percy,Editor,Editing,2.0
23393.0,Barbet Schroeder,Director,Directing,2.0
36582.0,Carol Oditz,Costume Design,Costume & Make-Up,1.0
69617.0,Tony Gayton,Screenplay,Writing,2.0
1405729.0,Steph Benseman,Unit Production Manager,Production,0.0
1461177.0,Suzanne Hanover,Still Photographer,Camera,0.0
1483950.0,Julie Carr,First Assistant Editor,Editing,0.0
1535984.0,Eileen A. O'Donnell,Production Coordinator,Production,0.0
1535986.0,Dustin Blauvelt,Camera Operator,Camera,0.0
1536027.0,Cindy Hochman,Production Supervisor,Production,0.0
1052.0,Rick Alexander,Sound Re-Recording Mixer,Sound,2.0
3028.0,Bruce A. Evans,Producer,Production,2.0
3029.0,Raynold Gideon,Producer,Production,2.0
4716.0,Virginia Cook-McGowan,Dialogue Editor,Editing,1.0
5710.0,Elizabeth McBride,Costume Design,Costume & Make-Up,1.0
40594.0,Gilbert Wong,Set Designer,Art,0.0
49286.0,Lawrence Jordan,Editor,Editing,2.0
1330109.0,Leticia Stella,Art Direction,Art,0.0
1398194.0,Peggy McAffee,Sound Effects Editor,Sound,0.0
1399140.0,Les Fresholtz,Sound Re-Recording Mixer,Sound,0.0
1401252.0,Wendy Skerritt,Art Department Coordinator,Art,0.0
1401254.0,Chad Griffin,Set Designer,Art,0.0
1401255.0,Alan Manzer,Set Designer,Art,0.0
1401256.0,Steven Curtis Husch,Leadman,Art,2.0
1401260.0,Catherine Rowe,Foley,Sound,0.0
1401262.0,Dick Hancock,Stunt Coordinator,Crew,2.0
1401266.0,Robin Buerki,Additional Camera,Camera,0.0
1401267.0,Ian Jennings,Lighting Technician,Lighting,0.0
1401268.0,David R. Kohn,Lighting Technician,Lighting,0.0
1401269.0,Raul J. Marin,Lighting Technician,Lighting,0.0
1401270.0,Eva Prappas,Set Costumer,Costume & Make-Up,0.0
1401271.0,Sally Roberts,Set Costumer,Costume & Make-Up,0.0
1401272.0,Patricia Fay,Location Manager,Production,0.0
1607177.0,Paloma Suau,Production Office Assistant,Crew,0.0
1718730.0,Rafael Pérez,Special Effects Coordinator,Crew,2.0
12455.0,Shigeru Umebayashi,Original Music Composer,Sound,2.0
16785.0,Peter Webber,Director,Directing,2.0
16346.0,Valerio Bonelli,Editor,Editing,0.0
960832.0,Nenad Pečur,Supervising Art Director,Art,2.0
1464973.0,Laura Goulding,Script Supervisor,Directing,1.0
16853.0,Jessie Nelson,Screenplay,Writing,1.0
62055.0,Alan Zweibel,Screenplay,Writing,2.0
1752929.0,Robert Eber,Sound Mixer,Sound,2.0
1836470.0,Sarah Jackson Burt,Set Decoration,Art,0.0
1836473.0,Tammy Glover,Associate Producer,Production,0.0
6468.0,Nick Wechsler,Producer,Production,2.0
20567.0,Marc Butan,Executive Producer,Production,2.0
62238.0,Jim Seibel,Executive Producer,Production,2.0
566958.0,Paula Mae Schwartz,Producer,Production,0.0
566962.0,Steve Schwartz,Producer,Production,0.0
1193620.0,Erin Benach,Costume Design,Costume & Make-Up,1.0
983128.0,Vera Mills,Set Decoration,Art,1.0
1131063.0,Peggy Nicholson,Hairstylist,Costume & Make-Up,0.0
1393406.0,Danny Mortenson,Transportation Coordinator,Crew,0.0
1399130.0,Gene Page,Still Photographer,Camera,2.0
1399971.0,Conrad V. Brink Jr.,Special Effects Coordinator,Crew,0.0
1403082.0,Deborah Palmer,Assistant Art Director,Art,0.0
1403083.0,Jeffrey Schlatter,Construction Coordinator,Art,0.0
1403086.0,Julia Starr Sanford,Set Designer,Art,0.0
1403087.0,Jude Kahle,Scenic Artist,Crew,0.0
1403088.0,Jody McFarland,Scenic Artist,Crew,0.0
1403090.0,Johnny Thombleson,Scenic Artist,Crew,0.0
1403092.0,Jeff 'J.Mac' McDonald,Greensman,Art,0.0
1403093.0,William D. McLane,Greensman,Art,0.0
1403094.0,Jeremy Alan Read,Greensman,Art,0.0
1460785.0,Ilene Pickus,Script Supervisor,Directing,1.0
1462891.0,Kate Harrington,Costume Design,Costume & Make-Up,0.0
4745.0,Judie Hoyt,Producer,Production,0.0
57993.0,Michael Connelly,Novel,Writing,2.0
62030.0,Paul C. Warschilka,Sound Effects Editor,Sound,0.0
1538123.0,Eileen Horta,Sound Effects Editor,Sound,0.0
1078.0,Mathilde Bonnefoy,Editor,Editing,1.0
18952.0,Eric Singer,Screenplay,Writing,2.0
596.0,Lawrence G. Paull,Production Design,Art,2.0
6119.0,Carrie Frazier,Casting,Production,1.0
11770.0,John Carpenter,Director,Directing,2.0
15438.0,Erik Stabenau,Stunts,Crew,2.0
24956.0,Gary B. Kibbe,Director of Photography,Camera,2.0
62029.0,Robin Michel Bush,Costume Design,Costume & Make-Up,0.0
1171607.0,Christopher S. Nushawg,Set Designer,Art,0.0
1335808.0,Marvin G. Westmore,Makeup Artist,Costume & Make-Up,0.0
1434270.0,Susan Mills,Hairstylist,Costume & Make-Up,0.0
1434271.0,Joseph Yuss Simon,Makeup Artist,Costume & Make-Up,0.0
582.0,Sheri Galloway,First Assistant Editor,Editing,0.0
22298.0,Steve Lumley,Storyboard,Writing,2.0
47098.0,Pete Townshend,Producer,Production,2.0
65330.0,Ted Hughes,Novel,Writing,2.0
65332.0,Steven Wilzbach,Director of Photography,Camera,0.0
77919.0,Tim McCanlies,Screenplay,Writing,2.0
554544.0,Piet Kroon,Storyboard,Writing,0.0
1219041.0,Kevin O'Brien,Storyboard,Writing,0.0
1335240.0,Viki Anderson,Storyboard,Writing,0.0
1447300.0,Dao Le,Production Office Assistant,Crew,0.0
1459476.0,Dean Wellins,Storyboard,Writing,0.0
1459477.0,Amy Richards,Production Manager,Production,0.0
1460423.0,John Currin,Assistant Editor,Editing,2.0
1460480.0,Adam Henry,Animation,Visual Effects,0.0
1812488.0,Andrew L. Schmidt,Animation,Visual Effects,0.0
3264.0,Rudd Simmons,Executive Producer,Production,2.0
5655.0,Wes Anderson,Screenplay,Writing,2.0
5665.0,Dan Beers,Producer,Production,0.0
5674.0,Eugenio Ulissi,Art Direction,Art,0.0
17147.0,Pamela Martin,Editor,Editing,1.0
21655.0,Benoît Delhomme,Director of Photography,Camera,2.0
928952.0,Eric Milano,Foley,Sound,0.0
1337656.0,Meagan Lewis,Casting,Production,0.0
1402713.0,David K. Nami,Special Effects Coordinator,Crew,0.0
1418052.0,Theraesa Rivers,Key Hair Stylist,Costume & Make-Up,0.0
1458580.0,Kelly Port,Visual Effects Supervisor,Visual Effects,0.0
1533516.0,Nicholas Britell,Music,Sound,0.0
1560966.0,Bela Trutz,Steadicam Operator,Camera,0.0
1651765.0,Dave Flynch,Foley,Sound,2.0
1660711.0,Dylan Jury,Casting Associate,Production,0.0
1722478.0,Leonard Hartman,Story,Writing,0.0
1722483.0,Dawn Jefferson,Casting Associate,Production,0.0
1722485.0,Sam Sullivan,Script Supervisor,Directing,0.0
1722486.0,Virle S. Reid,Armorer,Crew,0.0
1722487.0,Jason Markey,Music Supervisor,Sound,0.0
1722488.0,Timothy A. Wonsik,Assistant Costume Designer,Costume & Make-Up,2.0
1722489.0,Amy Darden Amos,Seamstress,Costume & Make-Up,0.0
1722490.0,Tracey Millar,Set Costumer,Costume & Make-Up,0.0
1722491.0,Vic Keatley,Rigging Gaffer,Lighting,0.0
1722494.0,Naline Amaral,Visual Effects Coordinator,Visual Effects,0.0
1722495.0,Henry Wan,Visual Effects Coordinator,Visual Effects,0.0
1722496.0,Craig Sheppard,Visual Effects Editor,Crew,0.0
1722497.0,Jenne Guerra,Visual Effects Producer,Visual Effects,0.0
1722499.0,David Levy,ADR & Dubbing,Sound,0.0
1722504.0,Lee Salevan,Sound Recordist,Crew,0.0
1722505.0,Melizah Anguiano Wheat,Key Hair Stylist,Costume & Make-Up,1.0
1722511.0,Peter Boychuk,Digital Intermediate,Editing,0.0
1722512.0,Staci Pontius,First Assistant Editor,Editing,0.0
2963.0,Nicolas Cage,Producer,Production,2.0
65106.0,David Wimbury,Line Producer,Production,2.0
70031.0,Alex Parker,Original Music Composer,Sound,0.0
70032.0,Jake Parker,Original Music Composer,Sound,2.0
999786.0,Tobin Armbrust,Executive In Charge Of Production,Production,0.0
1094761.0,Barbara Muschietti,Thanks,Crew,1.0
1393576.0,Nicci Schinman,Set Costumer,Costume & Make-Up,0.0
1482380.0,Alma Kuttruff,Unit Production Manager,Production,0.0
1521492.0,Ken Gorrell,Special Effects,Crew,0.0
1533589.0,Russell Tyrrell,Special Effects,Crew,0.0
1661558.0,Drew Dillard,Location Manager,Production,2.0
1811624.0,Lisa Davidson,Production Coordinator,Production,1.0
1817272.0,Jennifer Dorsey,Casting Assistant,Production,1.0
1817343.0,Lisa Moran,Co-Producer,Production,1.0
1817345.0,Randi Chugerman,Casting Assistant,Production,1.0
1817346.0,Cheryl White-Kurtz,Casting Assistant,Production,1.0
1817347.0,Joey Hudgins,Location Scout,Art,0.0
1817348.0,Robert Steven White,Location Scout,Art,0.0
1817351.0,Rod Tinney,Pilot,Crew,0.0
89026.0,Scott Lobdell,Writer,Writing,0.0
1054633.0,John J. McLaughlin,Writer,Writing,0.0
32451.0,Martin Ruhe,Director of Photography,Camera,2.0
932432.0,Brad Ingelsby,Writer,Writing,0.0
962489.0,Brooklyn Weaver,Producer,Production,0.0
1193621.0,Max Sherwood,Property Master,Crew,0.0
1332202.0,Marjorie Durand,Makeup Artist,Costume & Make-Up,0.0
1407734.0,Luke DiTommaso,Visual Effects Supervisor,Visual Effects,0.0
1407735.0,Charlotta Forssman,Visual Effects Producer,Visual Effects,0.0
1414922.0,Patrick Cicero,Sound Effects Editor,Sound,0.0
1416820.0,Jason Velez,Gaffer,Lighting,0.0
1464011.0,Carlos Puchol,Visual Effects Producer,Visual Effects,0.0
1496405.0,Liz Reilly,Hairstylist,Costume & Make-Up,0.0
1496408.0,Gregg Swiatlowski,Dialogue Editor,Editing,0.0
1496409.0,Daniel Timmons,Sound Recordist,Crew,2.0
1496411.0,Lawrence Zipf,Sound Designer,Sound,0.0
1496417.0,Nicolas Delval,Visual Effects Producer,Visual Effects,0.0
1496424.0,Olivier Cauwet,Visual Effects Supervisor,Visual Effects,0.0
1496425.0,Pinar Comezoglu,Visual Effects Editor,Crew,0.0
1496426.0,David Heras,Visual Effects Supervisor,Visual Effects,0.0
1496427.0,Rémy Normand,Visual Effects Supervisor,Visual Effects,0.0
1496428.0,Alec Jarnagin,Steadicam Operator,Camera,0.0
1496429.0,Bryan Dolan,Rigging Gaffer,Lighting,0.0
1496430.0,Alethea McElroy,Set Costumer,Costume & Make-Up,0.0
1496431.0,Donna Madrigal,First Assistant Editor,Editing,0.0
224.0,David Cronenberg,Director,Directing,2.0
466.0,David M. Thompson,Executive Producer,Production,2.0
15727.0,Tracey Seaward,Co-Producer,Production,1.0
20182.0,Robert Lantos,Producer,Production,2.0
23227.0,Steven Knight,Screenplay,Writing,2.0
43558.0,Stephen Garrett,Executive Producer,Production,2.0
43559.0,Jeff Abberley,Executive Producer,Production,2.0
43560.0,Julia Blackman,Executive Producer,Production,1.0
68748.0,Michael O'Farrell,Supervising Sound Editor,Sound,2.0
558230.0,Alastair Gray,Dialogue Editor,Editing,0.0
1338291.0,Susanna Lenton,Script Supervisor,Directing,0.0
1403739.0,Nick Iannelli,Digital Intermediate,Editing,0.0
1409225.0,Rob Bertola,Sound Effects Editor,Sound,0.0
1409298.0,Paul Herbert,Stunt Coordinator,Crew,0.0
1413907.0,Orest Sushko,Sound Re-Recording Mixer,Sound,2.0
1418443.0,Dave Muscat,Digital Intermediate,Editing,0.0
1428469.0,Mary-Lou Green-Benvenuti,Hairstylist,Costume & Make-Up,0.0
1428471.0,Charmaine Fuller,Makeup Artist,Costume & Make-Up,0.0
1428480.0,Paul Sacco,Dolby Consultant,Sound,0.0
1428509.0,David Broder,Location Manager,Production,0.0
1428510.0,Camilla Stephenson,Location Manager,Production,0.0
1638372.0,Rebecca Holmes,Art Direction,Art,0.0
57082.0,John Stockwell,Director,Directing,2.0
55078.0,David Zelon,Producer,Production,2.0
66824.0,Matt Johnson,Screenplay,Writing,0.0
19058.0,Catherine Leterrier,Costume Design,Costume & Make-Up,1.0
62516.0,Marc Jenny,Executive Producer,Production,2.0
62528.0,Oldrich Mach,Executive Producer,Production,0.0
592771.0,Tomáš Zelenka,Casting,Production,0.0
1309605.0,Martina Kubesova,Casting,Production,0.0
54709.0,Ben Best,Writer,Writing,2.0
62862.0,Danny McBride,Writer,Writing,2.0
64141.0,David Gordon Green,Director,Directing,2.0
12481.0,Delphine White,Costume Design,Costume & Make-Up,0.0
53334.0,Jim Sheridan,Director,Directing,2.0
68039.0,David Loucka,Screenplay,Writing,2.0
114409.0,Mike Drake,Executive Producer,Production,2.0
224266.0,Melinda Ramsay	,Special Effects Coordinator,Crew,0.0
973134.0,Rick Nicita,Executive Producer,Production,2.0
1221442.0,Colin Davies,Visual Effects Supervisor,Visual Effects,0.0
1393441.0,Bryan Arenas,Dolby Consultant,Sound,0.0
1404852.0,Will Hoddinott,Location Manager,Production,0.0
1408679.0,Michael Carella,Camera Operator,Camera,0.0
1412712.0,Luis F. Pazos,Visual Effects Editor,Crew,0.0
1419268.0,Michael Galbraith,Gaffer,Lighting,0.0
1425980.0,Fortunato Frattasio,Digital Effects Supervisor,Crew,0.0
1425982.0,Joseph Bell,Visual Effects Producer,Visual Effects,0.0
1425984.0,Yale Kozinski,Visual Effects Editor,Crew,0.0
1425987.0,Rebecca Ramsey,Visual Effects Producer,Visual Effects,0.0
1425996.0,Tom Mahoney,Visual Effects Supervisor,Visual Effects,0.0
1425999.0,Ciara Brennan,Costume Supervisor,Costume & Make-Up,0.0
1426002.0,Robert Tenaglia,Transportation Coordinator,Crew,0.0
1426003.0,Kathryn Buck,Script Supervisor,Directing,0.0
1426004.0,Laurel Bresnahan,Studio Teachers,Crew,0.0
1436500.0,Jim Peters,Greensman,Art,0.0
1477470.0,Marlene Aarons,Makeup Artist,Costume & Make-Up,0.0
1529005.0,Paul Jefferson,Carpenter,Crew,0.0
1535322.0,David Neil Trifunovich,Special Effects Supervisor,Visual Effects,0.0
1537720.0,Sabine Graham,Production Coordinator,Production,0.0
1556316.0,Patrick Cusack,Foley Editor,Sound,0.0
1600612.0,Tim Campbell,Painter,Art,0.0
1734776.0,Gavin Coford,Boom Operator,Sound,0.0
1877719.0,Doug Novis,Best Boy Electric,Lighting,0.0
1877720.0,Jordon Toms,Dolly Grip,Camera,0.0
1877721.0,Phil Whitfield,Best Boy Electric,Lighting,0.0
1877722.0,Maria Belperio,Seamstress,Costume & Make-Up,0.0
1877723.0,Clara Brennan,Costume Supervisor,Costume & Make-Up,0.0
27436.0,Costa-Gavras,Director,Directing,0.0
16403.0,Françoise Bonnot,Editor,Editing,1.0
20683.0,Patrick Blossier,Director of Photography,Camera,2.0
59633.0,Tom Matthews,Screenplay,Writing,0.0
59634.0,Eric Williams,Screenplay,Writing,0.0
14844.0,David Rawlins,Editor,Editing,2.0
65482.0,William Ryan,Executive Producer,Production,2.0
27538.0,Douglas Day Stewart,Screenplay,Writing,2.0
65544.0,Nathaniel Hawthorne,Novel,Writing,2.0
65545.0,Tova Laiter,Executive Producer,Production,0.0
1577.0,Richard Kelly,Author,Writing,2.0
20687.0,Steve Barancik,Author,Writing,2.0
60576.0,David Hadida,Producer,Production,0.0
60575.0,Skip Chaisson,Executive Producer,Production,0.0
60578.0,Zach Schiff-Abrams,Executive Producer,Production,0.0
60580.0,B. Akerlund,Costume Design,Costume & Make-Up,0.0
10421.0,Jerry Fleming,Production Design,Art,2.0
21828.0,Ekkehart Pollack,Director of Photography,Camera,0.0
23604.0,Fernando Villena,Editor,Editing,0.0
62279.0,Betty Berberian,Set Decoration,Art,0.0
961827.0,Robb Williamson,Music,Sound,0.0
1018092.0,James F. Oberlander,Art Direction,Art,0.0
1267055.0,Lise Wedlock,Foley,Sound,0.0
1339463.0,Alan Kaminsky,Picture Car Coordinator,Crew,2.0
1350426.0,Gabriel Sánchez,Visual Effects Supervisor,Visual Effects,0.0
1355968.0,Jon Mooney,Music Editor,Sound,0.0
1372206.0,Thomas Traugott,Leadman,Art,0.0
1387216.0,David Lombard,Leadman,Art,0.0
1402249.0,Thomas Duval,Visual Effects Supervisor,Visual Effects,0.0
1402560.0,Saeed Adyani,Still Photographer,Camera,0.0
1405325.0,Pacini Kevin,Visual Effects Editor,Crew,0.0
1414544.0,Diane Woodhouse,Special Effects Coordinator,Crew,0.0
1414548.0,Guy Francoeur,Foley,Sound,0.0
1414552.0,John Ramsay,Visual Effects Producer,Visual Effects,0.0
1414553.0,Annabelle Troukens,Visual Effects Producer,Visual Effects,0.0
1414560.0,Robert Royston,Choreographer,Crew,0.0
1415573.0,Gary Oldroyd,Visual Effects Supervisor,Visual Effects,0.0
1425342.0,Michael Umble,Unit Publicist,Crew,0.0
1427417.0,Greg Travis,Rigging Gaffer,Lighting,2.0
1427572.0,Michael Landgrebe,CG Supervisor,Crew,0.0
1427575.0,Justin Daneman,Visual Effects Supervisor,Visual Effects,0.0
1448421.0,Lisa Taylor Roberts,Makeup Artist,Costume & Make-Up,1.0
1452611.0,Doobie White,Editor,Editing,0.0
