id,movieName,releaseDate,budget,revenue,runtime,avg_votes,homepageURL
1946,eXistenZ,1999-04-14,15000000,2856712,97.0,6.7,
85,Raiders of the Lost Ark,1981-06-12,18000000,389925971,115.0,7.7,http://www.indianajones.com
772,Home Alone 2: Lost in New York,1992-11-19,18000000,358991681,120.0,6.3,
840,Close Encounters of the Third Kind,1977-11-16,20000000,303788635,135.0,7.2,
9682,Pulse,2006-08-11,38000000,29907685,90.0,5.0,http://www.pulsethemovie.net/
96,Beverly Hills Cop II,1987-05-18,20000000,299965036,100.0,6.1,
10678,Bringing Down the House,2003-03-07,20000000,132675402,105.0,5.4,
274,The Silence of the Lambs,1991-02-01,19000000,272742922,119.0,8.1,
8872,Wayne's World,1992-02-14,20000000,121697323,94.0,6.5,
16290,Jackass 3D,2010-10-15,20000000,117224271,94.0,6.4,
579,Jaws 2,1978-06-16,20000000,187884007,116.0,5.9,
14405,Beverly Hills Chihuahua,2008-10-03,20000000,149281606,91.0,4.9,
138843,The Conjuring,2013-07-18,13000000,318000141,112.0,7.4,http://theconjuring.warnerbros.com
11637,Are We There Yet?,2005-01-20,32000000,97918663,95.0,5.2,
226486,Tammy,2014-07-02,20000000,100525432,97.0,5.0,
1584,School of Rock,2003-10-03,35000000,131282949,108.0,6.7,http://www.schoolofrockmovie.com/
9312,Mortal Kombat,1995-08-18,18000000,122195920,101.0,5.4,
12153,White Chicks,2004-06-23,37000000,113086475,109.0,6.3,
65057,The Descendants,2011-09-09,20000000,177243185,115.0,6.7,http://www.foxsearchlight.com/thedescendants/
8326,Holes,2003-04-18,20000000,0,117.0,6.7,
35690,The Last Song,2010-03-31,0,0,107.0,6.9,
76203,12 Years a Slave,2013-10-18,20000000,187000000,134.0,7.9,
13497,Drumline,2002-12-13,20000000,57588485,118.0,6.2,
35688,Why Did I Get Married Too?,2010-04-02,20000000,60072596,121.0,6.1,http://www.whydidigetmarriedtoomovie.com/
162,Edward Scissorhands,1990-12-05,20000000,53000000,105.0,7.5,
296096,Me Before You,2016-06-02,20000000,207945075,110.0,7.6,http://www.mebeforeyoumovie.net
103370,Madea's Witness Protection,2012-06-29,0,0,114.0,5.9,http://madeaswitnessprotectionmovie.com/
1051,The French Connection,1971-10-09,1800000,41158757,104.0,7.4,
376659,Bad Moms,2016-07-28,20000000,183936074,100.0,6.3,http://stxmovies.com/badmoms/
10073,Date Movie,2006-02-17,20000000,48548426,83.0,3.6,
16690,Return to Never Land,2002-02-14,20000000,109862682,72.0,6.1,
273895,Selma,2014-12-25,20000000,66787908,127.0,7.4,
14873,The Jungle Book 2,2003-02-07,20000000,135680000,72.0,5.6,
8968,Boogeyman,2005-02-04,20000000,67192859,89.0,4.6,http://www.uip.de/lo/goodies/posters/pl_boogeyman.html
9963,Premonition,2007-02-08,20000000,84146832,96.0,5.8,
15655,The Tigger Movie,2000-02-11,30000000,45554533,77.0,6.3,http://www.tigger.com
21208,Orphan,2009-07-24,20000000,41596251,123.0,6.7,
272878,Max,2015-06-26,20000000,43967255,111.0,6.8,
9760,Epic Movie,2007-01-25,20000000,86865564,86.0,3.2,
314365,Spotlight,2015-11-06,20000000,88346473,128.0,7.8,http://www.spotlightthefilm.com
13279,Lakeview Terrace,2008-09-19,20000000,27640028,110.0,5.9,
1975,The Grudge 2,2006-10-13,20000000,39143839,102.0,5.2,http://www.sonypictures.com/homevideo/thegrudge2/
33644,How Stella Got Her Groove Back,1998-08-14,20000000,37672350,124.0,6.0,
1649,Bill & Ted's Bogus Journey,1991-07-19,0,0,98.0,5.9,
9895,Man of the Year,2006-10-09,20000000,41237648,115.0,5.8,
9570,The Black Hole,1979-12-18,20000000,35841901,98.0,6.1,
27579,The American,2010-08-31,20000000,65464324,104.0,5.8,http://focusfeatures.com/film/the_american/
16052,Selena,1997-03-21,20000000,60000000,127.0,7.0,
40264,Vampires Suck,2010-08-18,20000000,80547866,82.0,4.2,http://www.dancingwerewolves.com/
1164,Babel,2006-09-08,25000000,135330182,143.0,6.9,
239678,This Is Where I Leave You,2014-09-10,19800000,41296320,103.0,6.5,
14359,Doubt,2008-11-27,20000000,50907234,104.0,7.0,
3989,Team America: World Police,2004-10-10,32000000,50907422,98.0,6.6,http://www.teamamerica.com
76617,Texas Chainsaw 3D,2013-01-03,20000000,47241945,92.0,5.3,
1710,Copycat,1995-10-27,0,0,124.0,6.4,
4258,Scary Movie 5,2013-04-11,20000000,78378744,86.0,4.6,
20391,Paint Your Wagon,1969-10-15,20000000,31678778,158.0,6.2,
10139,Milk,2008-11-26,20000000,54586584,128.0,7.1,http://focusfeatures.com/film/milk/
335778,Risen,2016-02-19,20000000,46069568,107.0,5.7,
9645,Ghost Ship,2002-10-25,35000000,68349884,91.0,5.3,
55465,A Very Harold & Kumar Christmas,2011-11-04,19000000,35387212,108.0,6.0,http://haroldandkumar.warnerbros.com
617,Wild Things,1998-03-20,20000000,67200000,108.0,6.3,
19904,The Stepfather,2009-10-16,0,0,101.0,5.4,http://www.welcometothefamily.com/
48289,The Debt,2010-04-11,20000000,45636368,113.0,6.3,http://www.debt-themovie.com/
243,High Fidelity,2000-03-17,30000000,47126295,113.0,7.0,
6933,One Missed Call,2008-01-04,20000000,0,87.0,4.7,http://onemissedcallmovie.warnerbros.com/
17182,Eye for an Eye,1996-01-12,20000000,0,101.0,5.8,
8848,The Bank Job,2008-02-28,20000000,64822796,112.0,6.6,http://thebankjobmovie.com/
38,Eternal Sunshine of the Spotless Mind,2004-03-19,20000000,72258126,108.0,7.9,http://www.eternalsunshine.com
38303,You Again,2010-09-24,20000000,32005248,105.0,6.0,
1266,Street Kings,2008-04-10,20000000,65569869,109.0,6.3,
107985,The World's End,2013-07-18,20000000,46089287,109.0,6.7,
14043,Nancy Drew,2007-06-15,0,0,99.0,5.8,
19901,Daybreakers,2009-01-06,20000000,51416464,98.0,6.0,http://www.daybreakersmovie.com/
34016,She's Out of My League,2010-03-11,20000000,49779728,104.0,5.9,http://www.getyourrating.com/
59860,Monte Carlo,2011-07-01,20000000,17425000,109.0,6.0,
10069,Stay Alive,2006-03-24,9000000,27105095,100.0,5.3,
9588,Quigley Down Under,1990-10-17,0,0,119.0,6.5,
12819,Alpha and Omega,2010-09-17,20000000,39300000,88.0,5.3,http://alphaandomega3d.com/index.html
9954,The Covenant,2006-09-08,20000000,37597471,97.0,5.2,
10115,Stick It,2006-04-21,0,0,105.0,6.3,
25132,Shorts,2009-08-21,40000000,28972508,89.0,5.1,
577,To Die For,1995-05-20,20000000,21284514,106.0,6.7,
328387,Nerve,2016-07-27,20000000,83707310,96.0,7.1,http://www.playnerve.com/
12690,Appaloosa,2008-09-12,20000000,20211394,115.0,6.3,
9945,Vampires,1998-04-15,20000000,0,108.0,5.8,http://www.theofficialjohncarpenter.com/vampires/
539,Psycho,1960-06-16,806948,32000000,109.0,8.2,
13596,My Best Friend's Girl,2008-09-19,20000000,36620508,101.0,5.4,http://www.mybestfriendsgirlmovie.com
226857,Endless Love,2014-02-12,20000000,34077920,103.0,6.7,
13159,Georgia Rule,2007-05-11,20000000,0,113.0,5.6,
47941,Under the Rainbow,1981-07-31,20000000,2297493,98.0,4.9,
526,Ladyhawke,1985-03-27,20000000,18432000,121.0,6.8,
22796,Simon Birch,1998-09-11,20000000,18253415,114.0,6.5,
2355,Reign Over Me,2007-03-23,20000000,22222308,124.0,7.1,http://www.sonypictures.com/movies/reignoverme/index.html
5915,Into the Wild,2007-09-11,15000000,56255142,148.0,7.8,http://www.intothewild.com/
9842,School for Scoundrels,2006-09-29,20000000,17807569,100.0,5.6,
61012,Silent Hill: Revelation 3D,2012-10-10,20000000,52302796,94.0,5.0,
755,From Dusk Till Dawn,1996-01-19,19000000,25836616,108.0,6.9,http://www.miramax.com/movie/from-dusk-till-dawn/
13682,Pooh's Heffalump Movie,2005-02-11,0,0,68.0,6.4,
9089,Home for the Holidays,1995-11-02,0,17519169,103.0,6.3,
9470,Kung Fu Hustle,2004-02-10,20000000,100914445,99.0,7.2,
18357,The Country Bears,2002-07-26,35000000,0,88.0,4.3,http://movies.disney.com/the-country-bears
7979,The Kite Runner,2007-10-14,20000000,73276047,128.0,7.3,http://www.kiterunnermovie.com/
470,21 Grams,2003-09-06,20000000,60427839,124.0,7.2,http://www.21-grams.com/index.php
15644,Paparazzi,2004-09-03,20000000,16605763,84.0,5.8,
9582,A Guy Thing,2003-01-17,20000000,17432163,101.0,5.3,
10642,Loser,2000-07-21,0,0,98.0,5.0,
22074,Capitalism: A Love Story,2009-09-06,20000000,17436509,120.0,7.0,http://www.capitalismalovestory.com/
2428,The Greatest Story Ever Told,1965-02-15,20000000,15473333,199.0,6.5,
290751,Secret in Their Eyes,2015-10-14,19500000,34854990,111.0,6.2,http://secretintheireyes.movie/
13805,Disaster Movie,2008-08-29,25000000,14109284,87.0,3.0,http://www.disastermovie.net/
4597,Armored,2009-12-04,20000000,22942221,88.0,5.5,
9414,The Man Who Knew Too Little,1997-11-14,20000000,13801755,97.0,6.5,
63492,What's Your Number?,2011-09-30,20000000,30426096,106.0,6.2,http://www.whatsyournumbermovie.com/
81796,Lockout,2012-04-12,20000000,32204030,95.0,5.8,http://www.lockoutfilm.com/
10710,Envy,2004-04-30,40000000,0,99.0,4.8,
15092,Crank: High Voltage,2009-04-16,20000000,34560577,96.0,5.9,http://www.crank2.com/
11382,Bullets Over Broadway,1994-10-14,0,0,98.0,7.0,
15005,One Night with the King,2006-10-13,20000000,13391174,123.0,6.1,http://8x.com/onenight/main.html
8198,The Quiet American,2002-11-22,30000000,27674124,101.0,6.4,
6963,The Weather Man,2005-10-20,20000000,12482775,101.0,6.0,
15070,Undisputed,2002-08-23,20000000,12398628,96.0,6.1,
12797,Ghost Town,2008-09-19,0,0,102.0,6.4,
17134,12 Rounds,2009-03-19,20000000,17280326,108.0,5.7,http://www.12rounds-movie.com/
41402,Let Me In,2010-10-01,20000000,24145613,116.0,6.7,http://www.letmein-movie.com
18885,3 Ninjas Kick Back,1994-05-06,0,0,93.0,4.5,
4953,Be Kind Rewind,2008-01-20,0,0,102.0,6.2,
10773,Mrs Henderson Presents,2005-09-09,0,0,103.0,6.4,
146198,Triple 9,2016-02-19,20000000,12639297,115.0,5.6,http://triple9movie.com/
2639,Deconstructing Harry,1997-08-26,20000000,10686841,96.0,7.3,
10563,Three to Tango,1999-10-22,20000000,0,98.0,5.4,
295964,Burnt,2015-10-02,20000000,36606743,100.0,6.3,http://burntmovie.com/
5971,We're No Angels,1989-12-15,20000000,0,106.0,5.6,
9716,Everyone Says I Love You,1996-12-06,20000000,0,101.0,6.5,
11835,Death Sentence,2007-08-31,20000000,16974459,105.0,6.5,
26171,Everybody's Fine,2009-12-04,21000000,0,99.0,6.5,http://www.everybodysfinemovie.com/
31117,Superbabies: Baby Geniuses 2,2004-08-27,0,9109322,88.0,1.9,http://www.sonypictures.com/movies/superbabiesbabygeniuses2/index.html
9074,The Man,2005-09-08,0,12382362,83.0,5.4,
14396,Code Name: The Cleaner,2007-01-05,20000000,10337477,84.0,4.7,
15673,Connie and Carla,2004-04-16,20000000,11341016,98.0,6.4,
42618,Sweet Charity,1969-01-01,8000000,20000000,149.0,6.5,
171274,Inherent Vice,2014-12-25,20000000,11110975,148.0,6.5,http://inherentvicemovie.com/
24432,Doogal,2006-02-24,0,0,85.0,3.2,http://www.doogalmovie.com/
109417,Battle of the Year,2013-09-21,20000000,16549477,110.0,5.9,
13948,An American Carol,2008-10-03,20000000,7000000,83.0,4.1,http://www.americancarol.com/
106747,Machete Kills,2013-09-12,12000000,15008161,107.0,5.3,
10929,Willard,2003-03-14,22000000,0,100.0,5.8,
14220,Strange Wilderness,2008-02-01,0,6575282,87.0,4.7,
46435,Topsy-Turvy,1999-09-03,0,0,160.0,6.7,
256962,Little Boy,2015-04-23,20000000,6420319,106.0,7.0,http://www.littleboymovie.com/
48231,A Dangerous Method,2011-09-30,15000000,27462041,99.0,6.2,http://www.sonyclassics.com/adangerousmethod/
3509,A Scanner Darkly,2006-05-25,8700000,7659918,100.0,6.8,http://www.warnerbros.com/movies/home-entertainment/scanner-darkly-a/d7c290af-c285-41c4-a4d6-efb3a86b3893.html
82684,Chasing Mavericks,2012-10-25,0,0,117.0,7.0,
12142,Alone in the Dark,2005-01-28,20000000,10442808,96.0,3.1,
23367,Bandslam,2009-08-06,20000000,5210988,111.0,5.4,http://bandslam-movie.com/
10740,Birth,2004-09-08,20000000,0,100.0,5.9,
241239,A Most Violent Year,2014-12-30,20000000,12007070,125.0,6.5,http://amostviolentyear.com/
14582,Passchendaele,2008-10-17,0,0,114.0,6.3,http://www.passchendaelethemovie.com
14914,Flash of Genius,2008-09-07,0,0,119.0,6.3,http://flashofgenius.net/
3902,I'm Not There.,2007-10-01,20000000,4001121,135.0,6.6,http://www.imnotthere-movie.com/
77948,The Cold Light of Day,2012-04-04,20000000,16863583,93.0,4.8,
21755,The Brothers Bloom,2008-09-09,20000000,5530764,114.0,6.8,http://www.brothersbloom.com/
4960,"Synecdoche, New York",2008-10-24,21000000,0,124.0,7.4,http://www.sonyclassics.com/synecdocheny
128,Princess Mononoke,1997-07-12,26500000,159375308,134.0,8.2,
14652,Bon voyage,2003-04-16,0,0,114.0,5.7,
40932,Can't Stop the Music,1980-06-20,0,0,124.0,4.9,
16608,The Proposition,2005-10-06,2000000,5048693,104.0,7.1,
334531,My All American,2015-11-13,20000000,0,118.0,6.8,http://www.myallamerican.com/
32316,Marci X,2003-08-22,20000000,1675706,84.0,3.3,
7299,Equilibrium,2002-12-06,20000000,5359645,107.0,6.9,
13405,The Children of Huang Shi,2008-07-03,40000000,7400000,125.0,6.5,http://www.childrenofhuangshi.com/
19457,The Yards,2000-04-27,0,0,115.0,6.0,https://www.miramax.com/movie/the-yards
112937,The Oogieloves in the Big Balloon Adventure,2012-08-29,0,0,88.0,2.2,
314385,By the Sea,2015-11-12,10000000,3727746,122.0,5.4,
8953,Steamboy,2004-07-17,20000000,0,126.0,6.4,
29078,The Game of Their Lives,2005-01-01,0,0,101.0,5.8,
46503,All Good Things,2010-12-03,0,0,101.0,5.9,
10448,Rapa Nui,1994-09-09,20000000,305070,107.0,6.2,
13688,CJ7,2008-01-30,0,47301471,86.0,6.1,
10353,The Visitors II: The Corridors of Time,1998-02-11,0,0,118.0,5.8,
43935,Dylan Dog: Dead of Night,2011-03-16,20000000,4634062,107.0,4.5,http://dylandogdeadofnight.com/
11458,People I Know,2002-11-21,20000000,0,100.0,5.5,
44638,The Tempest,2010-12-10,20000000,346594,110.0,6.0,http://www.tempest-themovie.com/
241257,Regression,2015-10-01,0,17671101,106.0,5.3,
14538,Three Kingdoms: Resurrection of the Dragon,2008-04-03,0,0,102.0,6.6,
13250,Butterfly on a Wheel,2007-07-27,20000000,0,95.0,6.3,
133931,Zambezia,2012-06-05,20000000,0,83.0,5.3,http://zambeziamovie.com/
280871,Ramanujan,2014-07-11,0,0,170.0,5.0,
239897,Dwegons,2014-01-24,0,0,98.0,0.5,http://www.dwegons.com/
184341,Hands of Stone,2016-08-26,20000000,0,105.0,6.1,
334074,Survivor,2015-05-21,20000000,0,96.0,5.4,http://survivormovie.com/
199373,The Frozen Ground,2013-07-18,27220000,5496951,105.0,6.1,
14202,The Painted Veil,2006-12-09,19400000,0,125.0,7.1,
6968,The Baader Meinhof Complex,2008-09-24,27000000,0,150.0,7.1,http://www.bmk.film.de/
581,Dances with Wolves,1990-11-09,22000000,424208848,181.0,7.6,
52449,Bad Teacher,2011-05-16,20000000,216197492,92.0,5.4,http://www.areyouabadteacher.com/
12150,Sea of Love,1989-09-15,19000000,110879513,113.0,6.7,
11247,A Cinderella Story,2004-07-10,19000000,70067909,95.0,6.1,http://www2.warnerbros.com/acinderellastory/index.html
4232,Scream,1996-12-20,14000000,173046663,111.0,7.0,
9378,Thir13en Ghosts,2001-10-26,0,0,91.0,5.4,
694,The Shining,1980-05-22,19000000,44017374,144.0,8.1,
105,Back to the Future,1985-07-03,19000000,381109762,116.0,8.0,http://www.backtothefuture.com/movies/backtothefuture1
11377,House on Haunted Hill,1999-10-29,19000000,40846082,93.0,5.5,
26367,I Can Do Bad All By Myself,2009-09-11,0,0,113.0,6.0,
385383,Fight Valley,2016-07-22,27000000,0,90.0,3.9,http://www.fightvalley.com/
41210,The Switch,2010-05-11,19000000,49830607,101.0,5.9,http://theswitch-movie.com/
12090,Just Married,2003-01-09,18000000,101564935,95.0,5.3,
62630,The Devil's Double,2011-02-11,19100000,5728213,109.0,6.5,
16110,Thomas and the Magic Railroad,2000-07-26,0,0,85.0,4.6,
29427,The Crazies,2010-02-26,20000000,54956140,101.0,6.2,
129,Spirited Away,2001-07-20,15000000,274925095,125.0,8.3,http://movies.disney.com/spirited-away
244114,Firestorm,2013-12-12,0,0,110.0,5.9,
2669,The Bounty,1984-05-04,25000000,8613462,132.0,6.5,
203833,The Book Thief,2013-11-08,0,76586316,131.0,7.4,http://www.thebookthief.com/
13523,Sex Drive,2008-10-16,19000000,18755936,109.0,6.0,http://www.sexdrivethemovie.com/
25195,Leap Year,2010-01-08,19000000,29922472,100.0,6.4,http://www.leapyearfilm.net
17277,The Fall of the Roman Empire,1964-03-24,19000000,4750000,188.0,6.0,
50725,Take Me Home Tonight,2011-03-04,19000000,6928068,97.0,6.2,http://www.iamrogue.com/takemehometonight/fullsite/
82631,Won't Back Down,2012-09-28,0,5310554,121.0,5.8,
73191,The Nutcracker,1993-11-24,19000000,2119994,93.0,5.6,
22479,Kansas City,1996-08-16,18000000,0,116.0,6.1,
340611,Indignation,2016-07-29,0,0,110.0,6.8,
10065,The Amityville Horror,2005-04-15,19000000,108047131,90.0,6.0,
2757,Adaptation.,2002-12-06,19000000,32801173,114.0,7.3,http://www.sonypictures.com/homevideo/adaptation/index.html
11683,Land of the Dead,2005-06-24,15000000,46770602,93.0,6.0,
244339,Out of Inferno,2013-03-10,0,0,107.0,5.8,
1878,Fear and Loathing in Las Vegas,1998-05-22,18500000,10680275,118.0,7.2,
23082,The Invention of Lying,2009-09-13,18500000,31912793,100.0,6.0,http://the-invention-of-lying.warnerbros.com/
195589,Neighbors,2014-05-08,18000000,268157400,96.0,6.2,
854,The Mask,1994-07-29,23000000,351583407,101.0,6.6,
2280,Big,1988-06-03,18000000,151668774,104.0,6.9,
496,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,2006-11-01,18000000,261572744,82.0,6.5,http://www.boratmovie.com/
8835,Legally Blonde,2001-07-13,18000000,141774679,96.0,6.1,
157,Star Trek III: The Search for Spock,1984-05-31,18000000,87000000,105.0,6.4,
8643,The Exorcism of Emily Rose,2005-09-09,19000000,144216468,122.0,6.3,
10402,Deuce Bigalow: Male Gigolo,1999-12-10,17000000,65535067,88.0,5.5,
218043,Left Behind,2014-10-03,16000000,19682924,110.0,3.7,http://www.leftbehindmovie.com/
9043,The Family Stone,2005-12-14,0,0,103.0,6.2,
21301,Barbershop 2:  Back in Business,2004-01-20,18000000,65070412,106.0,5.6,
10147,Bad Santa,2003-11-26,23000000,76488889,91.0,6.5,http://www.miramax.com/movie/bad-santa
816,Austin Powers: International Man of Mystery,1997-05-02,16500000,67683989,94.0,6.5,
302688,My Big Fat Greek Wedding 2,2016-03-23,18000000,88923251,94.0,5.5,
60307,Diary of a Wimpy Kid: Rodrick Rules,2011-03-25,21000000,72417394,99.0,6.3,http://www.diaryofawimpykidmovie.com/
106,Predator,1987-06-11,18000000,98235548,107.0,7.3,
279,Amadeus,1984-10-26,18000000,51973029,160.0,7.8,
8617,Prom Night,2008-04-10,0,14796236,88.0,4.8,http://www.sonypictures.com/movies/promnight/
10625,Mean Girls,2004-04-30,17000000,129042871,97.0,6.9,http://www.meangirls.com/
10934,Under the Tuscan Sun,2003-04-30,0,0,113.0,6.4,
5279,Gosford Park,2001-11-07,19800000,87754044,137.0,6.8,
10013,Peggy Sue Got Married,1986-10-05,18000000,41382841,103.0,5.9,
194662,Birdman,2014-08-27,18000000,103215094,119.0,7.4,
160588,Blue Jasmine,2013-07-25,18000000,99206215,98.0,7.0,
9829,United 93,2006-04-28,15000000,76286096,111.0,6.9,
10028,Honey,2003-11-24,18000000,62646763,94.0,6.0,
10535,Spy Hard,1996-05-24,18000000,0,81.0,4.9,
790,The Fog,1980-02-08,1000000,21378361,89.0,6.4,http://www.theofficialjohncarpenter.com/the-fog/
43959,Soul Surfer,2011-04-08,18000000,47088990,106.0,6.9,http://www.soulsurferthemovie.com/
10364,Catch-22,1970-06-24,18000000,24911670,121.0,6.7,
16991,Observe and Report,2009-04-10,0,24007324,86.0,5.6,
9610,Conan the Destroyer,1984-06-29,18000000,100000000,103.0,5.8,
1578,Raging Bull,1980-11-14,18000000,23000000,129.0,7.7,
25643,Love Happens,2009-09-18,18000000,36133014,109.0,5.6,http://www.lovehappensmovie.com
11904,Young Sherlock Holmes,1985-12-04,18000000,0,109.0,6.7,
28665,Fame,2009-01-01,0,0,107.0,5.5,
44115,127 Hours,2010-11-05,18000000,35692920,94.0,7.0,
10569,Small Time Crooks,2000-05-19,0,0,94.0,6.4,
10560,Center Stage,2000-05-12,18000000,17200925,115.0,6.8,
333348,Love the Coopers,2015-11-12,17000000,24000000,107.0,5.4,http://www.cbsfilms.com/love-the-coopers/
20483,Catch That Kid,2004-02-06,18000000,16702864,92.0,4.9,
11457,Life as a House,2001-10-25,18000000,0,125.0,7.2,
321697,Steve Jobs,2015-10-09,30000000,34441873,122.0,6.8,http://www.stevejobsthefilm.com
19840,"I Love You, Beth Cooper",2009-07-10,18000000,0,102.0,5.1,http://www.iloveyoubethcoopermovie.com/
22327,Youth in Revolt,2009-09-11,18000000,0,87.0,5.9,http://youthinrevolt-themovie.com/
38665,The Legend of the Lone Ranger,1981-08-20,18000000,2945600,98.0,3.7,
2575,The Tailor of Panama,2001-02-11,21000000,28008462,109.0,6.2,
11644,Blow Out,1981-07-24,18000000,12000000,108.0,7.3,
146227,Getaway,2013-08-29,18000000,10501938,90.0,4.9,http://www.getawaymovie.com/
68924,The Ice Storm,1997-09-27,18000000,8038061,112.0,6.9,
253235,And So It Goes,2014-07-20,18000000,25312387,94.0,5.7,
22102,Troop Beverly Hills,1989-03-22,0,0,105.0,5.6,
18701,Being Julia,2004-09-03,0,0,104.0,6.4,
10068,Nine 1/2 Weeks,1986-02-14,17000000,6735922,117.0,5.8,
848,Dragonslayer,1981-06-26,18000000,14110013,108.0,6.5,
36811,The Last Station,2009-09-04,0,0,112.0,6.7,http://www.sonyclassics.com/thelaststation/
522,Ed Wood,1994-09-27,18000000,5887457,127.0,7.3,
130150,Labor Day,2013-12-27,18000000,20275812,111.0,6.7,
12246,Mongol: The Rise of Genghis Khan,2007-09-20,18000000,26527510,120.0,6.5,
13809,RockNRolla,2008-09-04,18000000,25739015,114.0,6.9,http://rocknrolla.warnerbros.com/
27380,Megaforce,1982-06-25,0,0,99.0,3.5,
10549,Hamlet,1996-12-25,0,0,242.0,7.3,
33870,Mao's Last Dancer,2009-10-01,25000000,20719451,117.0,6.8,http://www.maoslastdancermovie.com/
245703,Midnight Special,2016-02-18,18000000,6212282,112.0,6.2,http://www.midnightspecialmovie.com/
10739,Anything Else,2003-08-27,0,0,108.0,6.2,
127560,The Railway Man,2013-12-26,18000000,22309223,116.0,6.7,
37903,The White Ribbon,2009-05-21,15238800,0,144.0,7.2,http://www.sonyclassics.com/thewhiteribbon/
396152,Restoration,2016-05-03,0,0,90.0,5.3,
10017,The Wraith,1986-11-21,2700000,3500000,93.0,5.9,
11468,Salton Sea,2002-01-01,18000000,676698,103.0,7.0,
193613,Metallica: Through the Never,2013-09-25,18000000,7972967,93.0,6.7,
17436,The Informers,2008-11-05,18000000,382174,98.0,4.4,http://www.theinformers.com/
43434,Carlos,2010-05-19,18000000,871279,338.0,6.7,
31166,I Come with the Rain,2009-05-14,18000000,0,114.0,5.6,
69848,One Man's Hero,1999-08-02,0,0,121.0,9.3,
8408,Day of the Dead,1985-07-19,3500000,34000000,96.0,6.9,
332411,I Am Wrath,2016-04-14,18000000,0,92.0,4.5,
9389,Renaissance,2006-03-16,18000000,1831348,105.0,6.7,
9626,Red Sonja,1985-04-09,17900000,6948633,89.0,5.0,
75638,Red Lights,2012-03-02,14000000,13551174,119.0,6.0,
8363,Superbad,2007-08-17,20000000,121463226,113.0,7.0,http://www.areyousuperbad.com/
15670,Madea Goes to Jail,2009-02-16,0,90508336,103.0,6.4,http://www.madeagoestojailmovie.com/
290555,Wolves,2014-08-28,18000000,0,90.0,5.7,
8328,Step Up 2: The Streets,2008-02-14,23000000,150816700,98.0,6.5,
10982,Hoodwinked!,2005-12-16,15000000,51053787,80.0,5.9,http://www.hoodwinkedthemovie.com
205,Hotel Rwanda,2004-09-11,17500000,38000000,121.0,7.5,http://www.metrofilms.com/hotelrwanda/
1620,Hitman,2007-11-21,24000000,99965753,89.0,5.9,http://www.hitmanmovie.com/
175541,Black Nativity,2013-11-27,17500000,7018189,93.0,5.8,http://www.foxsearchlight.com/blacknativity/
241254,The Prince,2014-08-22,18000000,266586800,93.0,4.6,
31932,City of Ghosts,2002-01-01,0,0,116.0,5.4,
1933,The Others,2001-08-02,0,0,101.0,7.4,
679,Aliens,1986-07-18,18500000,183316455,137.0,7.7,
11113,My Fair Lady,1964-10-21,17000000,72070731,170.0,7.4,
3597,I Know What You Did Last Summer,1997-10-17,17000000,125586134,100.0,5.6,
193893,Let's Be Cops,2014-08-13,17000000,136621271,104.0,6.4,
9675,Sideways,2004-10-22,16000000,109502303,126.0,6.9,http://www.foxsearchlight.com/sideways/
9988,Beerfest,2006-08-25,17500000,19179969,110.0,5.8,
948,Halloween,1978-10-25,300000,70000000,91.0,7.4,http://www.theofficialjohncarpenter.com/halloween/
21765,Good Boy!,2003-10-10,17000000,0,87.0,4.7,http://www.goodboy.com/
146304,The Best Man Holiday,2013-11-15,17000000,71625195,123.0,6.7,
7516,Smokin' Aces,2006-12-09,17000000,57103895,109.0,6.4,http://www.smokinaces.net/
41439,Saw: The Final Chapter,2010-10-21,20000000,136150434,90.0,5.8,http://www.saw3dmovie.com
2752,40 Days and 40 Nights,2002-03-01,17000000,0,94.0,5.2,
9429,A Night at the Roxbury,1998-10-01,17000000,30331165,81.0,5.9,
38117,Beastly,2011-01-21,17000000,43165571,86.0,6.0,http://www.beastlythemovie.com/
9792,The Hills Have Eyes,2006-03-10,15000000,69623713,107.0,6.1,http://www.foxsearchlight.com/thehillshaveeyes/
13778,Dickie Roberts: Former Child Star,2003-09-05,0,0,98.0,5.1,
228203,"McFarland, USA",2015-02-20,0,45710059,128.0,7.4,
41382,Lottery Ticket,2010-08-20,0,0,99.0,5.6,
13960,ATL,2006-03-31,20000000,21170563,105.0,6.0,
114150,Pitch Perfect,2012-09-28,17000000,115350426,112.0,7.3,http://www.pitchperfectmovie.com/
26602,Summer Catch,2001-08-22,34000000,19693891,108.0,4.8,
10223,A Simple Plan,1998-12-11,0,0,121.0,6.9,
16028,They,2002-11-01,17000000,0,89.0,4.6,
15639,Larry the Cable Guy: Health Inspector,2006-03-24,0,0,89.0,3.3,
16112,The Adventures of Elmo in Grouchland,1999-10-01,0,0,73.0,6.3,
26390,Brooklyn's Finest,2009-01-16,17000000,29536299,133.0,6.2,
27759,55 Days at Peking,1963-05-06,17000000,10000000,154.0,6.3,
109428,Evil Dead,2013-04-05,17000000,97542952,91.0,6.4,http://www.evildead-movie.com/
23049,My Life in Ruins,2009-02-06,17000000,20455276,95.0,5.6,http://www.foxsearchlight.com/mylifeinruins/
9310,American Dreamz,2006-03-04,17000000,7314027,107.0,4.9,
11411,Superman IV: The Quest for Peace,1987-07-23,17000000,19300000,90.0,4.1,
16988,How She Move,2008-01-25,0,0,94.0,3.0,
