prodCompanyId,companyName
8104.0,Ambient Entertainment GmbH
773.0,Film Afrika
6844.0,Thelma Films
53392.0,Leuviah Films
779.0,Lucky Red
19037.0,Umedia
35404.0,Od Shots
51938.0,YRF Entertainment
51940.0,Stone Angels
2130.0,Mr. Mudd Production
93156.0,Baby Films
12365.0,Brownstone Productions
86.0,Catfish Productions
53666.0,Triple Threat Talent
3801.0,VIP 2 Medienfonds
11509.0,Warner Independent Pictures (WIP)
63924.0,Broken Chair Flickz
63925.0,Crucial Films
902.0,AZL Productions KG
904.0,MFP Munich Film Partners
905.0,Phase 1 Productions
892.0,Qwerty Films
3075.0,Internationale Filmproduktion Stella-del-Süd
28787.0,WideAwake
67334.0,Stuber/Parent
572.0,New Amsterdam Entertainment
869.0,Dee Gee Entertainment
34207.0,Prufrock Pictures
65403.0,IMF Internationale Medien und Film GmbH & Co. Produktions KG
3116.0,Toei Animation Company
34886.0,Gidden Media
21518.0,Simon Fields Productions
467.0,Renaissance Pictures
4248.0,JVC Entertainment Networks
2932.0,Red Hour Productions
2933.0,Tenth Planet Productions
10692.0,VH1 Television
722.0,Temple Hill Productions
7747.0,Storefront Pictures
2811.0,Neo Art & Logic
65507.0,Wes Craven Films
6254.0,"Jim Henson Company, The"
5798.0,Shaw Brothers
8989.0,Talisman Productions
22947.0,3DTK
22948.0,Feelgood Entertainment
22949.0,Paradise/MGN
254.0,Pandora Filmproduktion
311.0,Procirep
793.0,Galatée Films
850.0,Eurimages
7025.0,Westdeutscher Rundfunk (WDR)
8453.0,Télévision Suisse-Romande (TSR)
10046.0,Wanda Visión S.A.
11402.0,Conseil Régional de Franche-Comté
12012.0,Eyescreen S.r.l.
17873.0,Les Productions de la Guéville
46062.0,Spy Next Door
27128.0,The Bubble Factory
23895.0,Storm King Productions
51312.0,Animationwerks
8873.0,Handsomecharlie Films
12622.0,Darko Entertainment
13395.0,Panorama Media
72725.0,QC Entertainment
2731.0,Intandem Films
3272.0,Aramid Entertainment Fund
9987.0,Lipsync Productions
11752.0,Number 9 Films
2029.0,Estudios Picasso
2975.0,NBC Universal Global Networks
32999.0,D8
12029.0,Curmudgeon Films
538.0,EMI Films Ltd.
6179.0,Thorn EMI Screen Entertainment
6752.0,Home Box Office
10040.0,Level 1 Entertainment
10535.0,All Girl Productions
11617.0,Gaylord Productions
3396.0,O.N.C. Entertainment
78958.0,Farrell Paura Productions
78959.0,Gospel Truth Pictures
67109.0,Rocking Chair Productions
816.0,FilmEngine
21962.0,The Complex Studio
1256.0,Producers Sales Organization
1766.0,Dieter Geissler Filmproduktion
33772.0,Bavaria Studios
225.0,BIM Distribuzione
18188.0,Magnolia Mae Films
10531.0,Silver Screen Partners II
15395.0,Oz Productions Ltd.
11510.0,Detour Filmproduction
11582.0,Case 39 Productions
54454.0,Allegiance Theater
246.0,Film Council
1218.0,The Film Consortium
1269.0,Momentum Films
1270.0,National Lottery
52619.0,Fifty First Films
251.0,Avenue Pictures Productions
19508.0,Mindhunters (UK) Limited
19509.0,Mindhunters Productie BV
19510.0,Tonna Oy
19511.0,Outlaw Victoria Productions Inc.
58.0,Sony Pictures Classics
1712.0,Odessa Films
11842.0,Company Pictures
5646.0,Walt deFaria
93528.0,Casual Friday Productions
39043.0,Traveling Picture Show Company (TPSC)
40107.0,Da Vinci Media Ventures
11503.0,Joseph E. Levine Productions
2266.0,Bold Films
8807.0,Dylan Sellers Productions
12027.0,Madacy Entertainment
89720.0,Mooseport Productions
2662.0,Trans-Film
22240.0,Initial Groupe
25129.0,Lumière Pictures
30655.0,Fallingcloud
20926.0,Marmont Productions
20927.0,Blood & Wine Productions
20928.0,Majestic Films International
38181.0,American Films
33680.0,Blue Sky Films
36615.0,Potboiler Productions
206.0,Star Partners II Ltd.
10138.0,Double Nickel Entertainment
27351.0,Matten Productions
2726.0,Emperor Motion Pictures
2727.0,Global Entertainment Group
23614.0,All Pictures Media
21450.0,Ankor-Film
371.0,Cecchi Gori Group Tiger Cinematografica
17611.0,Sean S. Cunningham Films
21783.0,Crystal Lake Entertainment
50102.0,WTC Productions
53063.0,Yannix Technology Corporation
34381.0,Vedette Finance
48197.0,Multitrade
53326.0,Ypsilon Films
4285.0,Universal Cartoon Studios
2521.0,Golden Harvest Company
65781.0,Fat Free
48785.0,Matinee Pictures
23890.0,Hal Lieberman Company
60611.0,Lauren Levine Productions Inc.
560.0,Film Colony
6644.0,Lions Gate
10285.0,LD Entertainment
11278.0,Inferno Distribution
12234.0,Chambara Pictures
73955.0,MBC Beteiligungs Filmproduktion
76721.0,Nanny McPhee Productions
469.0,Hemdale Film Corporation
470.0,Recorded Pictures Company
472.0,Soprofilms
473.0,TAO Film
474.0,Yanco
8538.0,Farraday Films
8539.0,Leverage Entertainment
10970.0,Blueeyes Productions
10067.0,Alloy Entertainment
973.0,Immortal Entertainment
73954.0,Quality Growth International Ltd.
15636.0,Alta Loma Entertainment
17145.0,Tonik Productions
53464.0,Asis Productions
5367.0,Gaylord Films
67990.0,Sloane Square Films
67991.0,HSI Tomorrow Film
738.0,Myriad Pictures
53348.0,Jeepers Creepers II
686.0,Tiger Aspect Productions
2490.0,LGM Productions
2612.0,Les Productions du Trésor
2908.0,Mars Distribution
19690.0,Caneo Films
32242.0,Grisbi Productions
33928.0,France 4
34780.0,Chi-Fou-Mi Productions
34782.0,Treasure Company
30131.0,Southpaw Entertainment
181.0,Channel Four Films
5550.0,Midwinter Productions Inc.
20848.0,Rough House Pictures
11600.0,Bungalow Productions
11601.0,Silver Lion Films
11602.0,Vision View Entertainment
2090.0,Motion Picture Corporation of America
19925.0,Bridget Johnson Films
19926.0,Skate Away Productions
2976.0,Mile High Productions
2977.0,Kevin Messick Productions
73620.0,Saville Productions
11627.0,Necropia
11628.0,Tequila Gang
12138.0,Fierce Entertainment
23956.0,Rogue Films
53012.0,Blue Sea Productions
32793.0,CST Telecommunications
67823.0,Star Partners
2499.0,The Kushner-Locke Company
11308.0,Savoy Pictures
4024.0,Pacific Film and Television Commission
23003.0,Internationale Filmproduktion Prometheus
8853.0,Rogue
49241.0,Daybreak
7215.0,Incentive Filmed Entertainment
1445.0,Golan-Globus
21896.0,Easedram
7486.0,American Film Company
24459.0,Fabula
60255.0,Half Circle
7038.0,Quad Productions
6573.0,Mimran Schur Pictures
12425.0,Filmtribe
8609.0,TriStar Television
26560.0,Esparza / Katz Productions
2546.0,Peirce Pictures
3334.0,Adam Fields Productions
81140.0,Two Girls Productions
22637.0,North Box Productions
2108.0,Battleplan Productions
12260.0,Bob Yari Productions
3470.0,Stone Group Pictures
3603.0,Vision International
7585.0,Delphi II Productions
35061.0,Colgems Productions Ltd.
89629.0,Say It Isn't So Productions
294.0,New Zealand Film Commission
12325.0,OLC / Rights Entertainment
12326.0,Tanlay
12327.0,New Zealand Film Production Fund
12328.0,3 Dogs and a Pony
12329.0,Park Road Post
12330.0,WFI Productions Ltd.
2231.0,Trilogy Entertainment Group
164.0,Rhombus Media
345.0,O2 Filmes
2439.0,Bee Vine Pictures
2514.0,Alliance Films
3033.0,Asmik Ace Entertainment
3656.0,GAGA
4887.0,Fox Filmes do Brasil
11547.0,Ancine
11548.0,BNDES
11549.0,Cinema Investment
11551.0,Movie Central Network
15127.0,Boll KG
2066.0,Zanagar Films
8997.0,SBS Productions
11240.0,Polski Instytut Sztuki Filmowej
11795.0,France Télévisions
45970.0,France 2 Cinéma
52574.0,SPI Film Studio
4616.0,Freestyle Releasing
5705.0,CinemaNX
3110.0,Paco Cinematografica
20416.0,Regione Lazio
20644.0,Business Location Sudtirol Alto Adige
38591.0,Friuli Venezia Giulia Film Commission
38592.0,UniCredit Group
10478.0,Polsky Films
11265.0,Osiris Productions
11266.0,Lieutenant Productions
1991.0,Motion Investment Group
7801.0,Herold and Family
3145.0,CN Film
14384.0,Translux
3870.0,Premiere Picture
5706.0,Mythic International Entertainment
7416.0,Film & Entertainment VIP Medienfonds 4 GmbH & Co. KG (I)
13792.0,Perpetual Media Capital
19579.0,Molinare Investment
25487.0,ContentFilm International
45424.0,Heart & Soul Production
45425.0,Beijing Silver Moon Productions
37580.0,MVP Films
37831.0,Invest Capital Film Group
37832.0,Live Screen Pictures
1176.0,Lorimar Film Entertainment
346.0,VideoFilmes
8372.0,SPAD Films
9209.0,MK2 Productions
12467.0,Nomadic Pictures
79077.0,Jerry Leider Company
696.0,Rogue Marble
1601.0,Maven Entertainment
13242.0,Unanimous Pictures
14358.0,1821 Pictures
14359.0,Scott Pictures
53013.0,Rational Packaging Company
53014.0,Lansdown Films
959.0,IndieProd Company Productions
1464.0,Summer Knowledge LLC
65402.0,JLT Productions
2599.0,Blue Askew
37.0,Gramercy Pictures
8856.0,Intermedia
1782.0,Smoke House
2730.0,Motown Productions
7332.0,Chako Film Company
18524.0,Intellectual Properties Worldwide
22596.0,Aja / Levasseur Productions
6045.0,Richard Williams Productions
3356.0,State Street Pictures
11200.0,Buena Vista Home Entertainment
12518.0,d-rights
74952.0,Tohokushinsha Film Corporation
9018.0,Crystal City Entertainment
707.0,Matador Pictures
7543.0,Arcadia Motion Pictures
10069.0,"Afrodita Audiovisual, A.I.E."
16742.0,Telefónica Producciones
20386.0,Entertainment Motion Pictures
49252.0,Cinema One
53195.0,Nix Films
66897.0,International Pictures Two
66899.0,Cronos Entertainment AIE
5267.0,Irish Film Board
22058.0,Krisjair
22059.0,Laredo
2087.0,Blackfriars Bridge Films
2088.0,NALA Films
2089.0,Samuels Media
726.0,Haut et Court
2564.0,Ciné@
11247.0,Soficapital
12053.0,Cofinova 5
20881.0,Films Distribution
30301.0,Banque Populaire Images 9
8583.0,Minds Eye Entertainment
13680.0,Panacea Entertainment
21012.0,Moving Pictures Media
7058.0,Bill Kenwright Films
20456.0,National Lottery through UK Film Council
30298.0,Cine Productions
30299.0,MMC Studios
30300.0,Tiggy Films
30302.0,Cheri Productions
30303.0,Erste MMC-Production
2270.0,China Film Group Corporation
617.0,Brooksfilms Ltd.
40309.0,Fear of God Films
2939.0,98 MPH Productions
80510.0,Monkey Dance Productions
500.0,Goldcrest Films International
501.0,Indo-British
502.0,International Film Investors
503.0,National Film Development Corporation of India
504.0,Carolina Bank
31893.0,DreamWorks Studios
7483.0,Hearst Entertainment Productions
7733.0,Laurinfilm
7734.0,Subterranean Productions LLC
7735.0,Subterranean Productions UK Ltd.
7736.0,Underworld Produktions GmbH
23635.0,Patalex V Productions Limited
4205.0,Groundswell Productions
6822.0,Jaffe / Braunstein Enterprise
5553.0,Shadowlands Productions
28275.0,The Ink Factory
24851.0,Riverdale Productions
23488.0,Kanzeon
23489.0,Huckabee's
5044.0,Infinity Omnimedia
5045.0,TBN Films
15152.0,Geoffrey Productions
2267.0,First Choice Films
234.0,CoBo Fund
865.0,Motel Films
2254.0,Egoli Tossell Film AG
4508.0,Nederlands Fonds voor de Film
12046.0,Fu Works
16618.0,Hector BV
21972.0,Media Programme of the European Community
23192.0,Euroimages Fund of the Council of Europe
25488.0,Clockwork Pictures
3244.0,Media Pro Pictures
4176.0,Nord-Ouest Productions
10441.0,The Bureau
11773.0,Artémis Productions
10424.0,Primate Pictures
10425.0,Kim and Jim Productions
10426.0,Panay Films
52046.0,verture Films
17513.0,Film i Väst
18230.0,Filmgate Films
36991.0,Clarius Entertainment
10956.0,Film Properties International N.V.
6572.0,Stone Productions
22512.0,Arlington Road Productions Corporation
22513.0,Gorai / Samuelson Productions
5517.0,100 Bares
11408.0,Ministerio de Cultura
11427.0,Instituto de Crédito Oficial (ICO)
21915.0,Televisión Federal (Telefe)
22128.0,369 Productions
22130.0,Catmandu Branded Entertainment
22133.0,JEMPSA
22134.0,Plural - Jempsa
6246.0,Medusa Film
12966.0,Perdido Productions
1538.0,Comedy Central
7480.0,Comedy Central Films
45852.0,Comedy Partners
1012.0,Parabolic Pictures
1013.0,Stable Way Entertainment
1014.0,Target Media Entertainment
10760.0,VIP 1 Medienfonds
969.0,Golden Harvest Pictures
53677.0,Clearwater Holdings Limited
3858.0,GHS Productions KG
3859.0,Munich Film Partners & Company (MFP) GHS Productions
3860.0,Nides/McCormick Productions
23423.0,Baumgarten Management and Productions (BMP)
2229.0,Red Bank Films
12808.0,Big Beach Films
41251.0,Reveal Entertainment
41252.0,Gran Via
2051.0,Kinowelt Filmproduktion
23697.0,Karla Films
67883.0,Absolute Entertainment (II)
67884.0,Cockamamie
67885.0,Heckerling-Caplan
5902.0,RKO
807.0,The Harold Greenberg Fund
809.0,Union Générale Cinématographique
20170.0,Canadian Television Fund
477.0,Hughes Entertainment
8263.0,EMI Films
11458.0,Julia Phillips and Michael Phillips Productions
55072.0,Strong Heart/Demme Production
8647.0,NEW Century
88628.0,Sor Productions
67253.0,Gone North Productions
2361.0,Ad Hominem Enterprises
6567.0,The Tyler Perry Company
3096.0,"Tyler Perry Company, The"
646.0,D'Antoni Productions
73950.0,Schine-Moore Productions
47729.0,STX Entertainment
78996.0,Huayi Brothers Pictures
90185.0,BillBlock Media
3475.0,Walt Disney Television Animation
3476.0,Walt Disney Animation Australia
5391.0,DisneyToon Studios
12402.0,Walt Disney Animation Canada
3573.0,Celador Films
6708.0,Cloud Eight Films
830.0,Senator International
7893.0,Pacific Renaissance Pictures Ltd.
4252.0,Studio Babelsberg StudioBabelsberg Motion Pictures
23596.0,Paul Schiff Productions
42421.0,Rocklin / Faust
75807.0,First Look Media
365.0,Nelson Entertainment
20899.0,Twins Financing
72503.0,Greenlit Rights
4729.0,Q Productions
9313.0,Esparza / Katz Productions
11258.0,Central Films
3534.0,Goodspeed Productions
12049.0,Alan Jay Lerner Productions
10156.0,Affirm Films
59827.0,Patrick Aiello Productions
53238.0,Ghost Ship Films Pty. Ltd.
9217.0,Pioneer Pictures
2073.0,Kadokawa Pictures
20363.0,Equity Pictures Medienfonds GmbH & Co. KG IV
37774.0,Skyline (Baker St)
5698.0,Oops Doughnuts Productions
11837.0,Frontier Pictures
3135.0,Furst Films
8724.0,Australian Film Finance Corporation (AFFC)
54634.0,Mosaic
32537.0,Blossom Films
21234.0,Crest Animation Productions
127.0,"Screen Gems, Inc."
62367.0,Kaltenbach Pictures
364.0,The Rank Organisation
79963.0,Keep Your Head
21106.0,Axon Films
23893.0,Film Office
23894.0,Spooky Tooth Productions
10717.0,Shamley Productions
2953.0,New Wave Entertainment
7948.0,Terra Firma Films
12020.0,Superfinger Entertainment
13204.0,Fake Empire
3800.0,Sunlight Productions
41051.0,Into the Wild
343.0,Konami Corporation Ltd.
11705.0,Los Hooligans Productions
802.0,Egg Pictures
2299.0,Wonderland Films
11392.0,Ebeling Group
11553.0,Beijing Happy Pictures Cultural Communications Co.
29031.0,Kite Runner Holdings
10887.0,Y Productions
10888.0,Mediana Productions Filmgesellschaft
13579.0,George Stevens Productions
80834.0,Route One Entertainment
88607.0,Union Investment Partners
88608.0,SITE Productions
88609.0,Willie's Movies
19248.0,3 in the Box
11249.0,Farah Films & Management
897.0,Taurus Films
3415.0,Polar Productions
25473.0,Nu Image / Millennium Films
3957.0,Gener8Xion Entertainment
11930.0,Kumar Mobiliengesellschaft mbH & Co. Projekt Nr. 2 KG
2890.0,Fox Atomic
3635.0,20th Century Fox Home Entertainment
1314.0,Hammer Film Productions
3576.0,EFTI
12807.0,Overture Films
27085.0,Sheen Productions
37015.0,Ben-Ami/Leeds Productions
1784.0,Partizan
30420.0,Anonymous Content
73493.0,MadRiver Pictures
78595.0,Sierra Pictures
78596.0,Surefire Capital
8.0,Fine Line Features
32243.0,PeaPie Films
13817.0,Brass Hat Films
23098.0,Triumph Films
93105.0,IAC Films
10808.0,Overnight Films
25608.0,Quick Draw Productions
3251.0,Pelican Productions LLC
720.0,Goldwyn Films
821.0,The Greenlight Fund
10100.0,Thin Man Films
7075.0,Metanoia Films
90508.0,Santa Fé Films
2728.0,Millbrook Pictures
2844.0,Prospero Pictures
19245.0,Lago Film
78702.0,Dangerous Method Film AG
380.0,Thousand Words
2998.0,Infogrames Entertainment
2454.0,Goldsmith-Thomas Productions
839.0,Lou Yi Inc.
54030.0,Academy Films
54031.0,March Entertainment
7493.0,FilmNation Entertainment
14861.0,Before the Door Pictures
14862.0,Washington Square Films
41077.0,A24
53656.0,Old Bull Pictures
16193.0,Damberger Film & Cattle Co
17457.0,Whizbang Films
22481.0,Bell Broadcast and New Media Fund
8849.0,Intermittent Productions
1422.0,Killer Films
2506.0,Dreamachine
14737.0,Grey Water Park Productions
17594.0,John Goldwyn Productions
72153.0,Wells Productions
8084.0,Galavis Film
8085.0,Picture Machine
23625.0,"Fria Luz Del Dia, A.I.E."
12516.0,Nibariki
20192.0,Nippon Television Network (NTV)
2326.0,Autonomous
3205.0,Surefire Film Productions
20455.0,Film Consortium
50496.0,Anthem Productions
1380.0,Australian Film Finance Corporation
9206.0,Zero Fiction Film
74695.0,Ming Productions
78322.0,Bluewater Pictures
86061.0,Cheerland Entertainment Organization
73249.0,Pellikola
528.0,Bandai Visual Company
3153.0,Sunrise
11671.0,Studio 4°C
4059.0,Independent Film Channel
23359.0,Peter Newman/Interal
2630.0,Majestic Films International
38178.0,Newcomm
60546.0,RCS
2798.0,Columbia Pictures Film Production Asia
7218.0,platinum studios
7219.0,Long Distance Films
4908.0,First Generation Films
29564.0,Telefónica Studios
2921.0,Visualizer Film Productions
3965.0,Taewon Entertainment
11568.0,Butterfly Productions
11569.0,Chum Television
564.0,Industrial Development Corporation of South Africa
5113.0,120dB Films
25032.0,Cinema Management Group
25033.0,The National Film and Video Foundation of SA
25034.0,Wonderful Works
33805.0,Triggerfish Animation
82667.0,Camphor Cinema
52064.0,La Piedra Films
52065.0,Fuego Films
52066.0,Epicentral Studios
54409.0,Survivor Productions
3604.0,Grindstone Entertainment Group
5830.0,Cheetah Vision
6715.0,K5 International
6819.0,Paradox Entertainment
27993.0,Picture Perfect Corporation
30023.0,Court Five
31833.0,Valentina Films
741.0,Emotion Pictures
2297.0,Class 5 Films
7999.0,Warner China Film HG Corporation
12259.0,WIP
12261.0,The Colleton Company
12262.0,Dragon Studios
986.0,Degeto Film
7201.0,Norddeutscher Rundfunk (NDR)
7333.0,Bayerischer Rundfunk (BR)
73872.0,G.T. Film Production
42.0,Universal Pictures Corporation
46051.0,Clifford Werber Productions
979.0,Woods Entertainment
23503.0,13 Ghosts Productions Canada Inc.
88.0,Hawk Films
11272.0,Peregrine
74413.0,Cinestyle Media Group
7382.0,Echo Films
7178.0,Corrino Media Corporation
7300.0,Staccato Films
769.0,Destination Films
37618.0,Britt Allcroft Productions
4916.0,Penn Station Entertainment
5686.0,Sil-Metropole Organisation
10284.0,Edko Films
3250.0,"Summit Entertainment, LLC"
1266.0,Octagon Films
10253.0,Samuel Bronston Productions
59391.0,Lemodeln Model & Talent Agency
7832.0,CiBy 2000
37163.0,Sandcastle 5 Productions
23227.0,Magnet Productions
55518.0,Romero-Grunwald Productions
55519.0,Exception Wild Bunch
20542.0,Sun Entertainment Culture
20543.0,Universe Entertainment
1591.0,Rhino Films
53460.0,Fear and Loathing LLC
53461.0,Shark Productions
21451.0,American Entertainment Partners II L.P.
20567.0,Four By Two Productions
16558.0,Stoney Lake Entertainment
14722.0,Triptych Pictures
71989.0,Dimension Films (US version)
5263.0,Amercent Films
5264.0,American Entertainment Partners L.P.
1756.0,Broadway Video
89094.0,M.G. Films
3983.0,Blue Gardenia Productions
12207.0,Tatiale Films
41963.0,NuAmerica Entertainment
494.0,AVCO Embassy Pictures
495.0,EDI
498.0,Debra Hill Productions
3235.0,Brookwell-McNamara Entertainment
73862.0,Filmways Productions
499.0,De Laurentiis Entertainment Group
4404.0,Camp / Thompson Pictures
11953.0,Traveling Film Productions
10892.0,Everest Entertainment
20076.0,HandMade Films
11672.0,Nimbus Film Productions
23790.0,Splendid Productions
11755.0,Bece Canada Productions
3201.0,Merlin Films
1819.0,Cinema 77
28176.0,Bomar OOD
36109.0,thefyzz
68548.0,Dunulf Productions
68549.0,Emmitt Productions Limited
68550.0,ADF Acquisitions
53473.0,Canal+ Droits Audiovisuels
32245.0,ASIG Productions
6313.0,Weintraub Entertainment Group
11670.0,Producers Sales Organization (PSO)
22297.0,Jonesfilm
22298.0,Galactic Films
22299.0,Triple Ajaxxx
44224.0,Egoli Tossell Film
886.0,Kinokompaniya CTB
11996.0,Andreevsky Flag Film Company
16522.0,Kinofabrika
16524.0,Eurasia Film Production
2900.0,Toff Guy Films
16379.0,Northshore Investments Ltd.
6189.0,Turner Pictures (I)
2814.0,Great Scott Productions Pty. Ltd.
19246.0,Faliro House Productions
50914.0,Tri-State Pictures
247.0,Granada Film Productions
291.0,Perdido Prod.
1471.0,Archer Street Productions
15577.0,Latitude Media
15578.0,Thai Occidental Productions
223.0,Les Films du Losange
224.0,Wega Film
10165.0,New Century Entertainment Corporation
10166.0,Alliance Entertainment
59346.0,Turbo Productions
11486.0,Picturehouse Entertainment
6111.0,Arte France
11394.0,Films en Stock
2195.0,Central-Europa Film
7799.0,TF1 International
10031.0,Morena Films
11444.0,Lumiere
21605.0,LeBrocquy Fraser Productions
21606.0,Better Wide
3631.0,Filmax
55465.0,Televisa S.A. de C.V.
55776.0,Arco Films S.L
55777.0,Hool/Macdonald Productions
55778.0,Producciones San Patricia
2482.0,Dead Films
2483.0,Laurel Entertainment
5822.0,Toei
2373.0,Patriot Pictures
3084.0,Vallelonga Productions
73316.0,Vengeance is Mine Productions
76777.0,Hannibal Classics
5381.0,Backup Films
7089.0,France2 Cinéma
3418.0,Famous Films (II)
6538.0,Antena 3 Films
6778.0,Televisió de Catalunya TV3
16055.0,Generalitat de Catalunya - Institut Català de les Indústries Culturals (ICIC)
22862.0,Cindy Cowan Entertainment
22863.0,La Sexta
58260.0,Attitude Pinículas y Films A.I.E.
8147.0,Entertainment One
49925.0,Dark Hero Studios
7580.0,Kanbar Entertainment
49126.0,Blue Yonder Films
2760.0,Miracle Pictures
7495.0,Sixth Sense Productions
11912.0,Mikado Film
867.0,Anka Film
11746.0,Daybreak Productions
11747.0,Prime Universe Productions
85720.0,Malvern Pictures
33831.0,Oasis Films
692.0,Sogecine
778.0,Las Producciones del Escorpion
1187.0,Michael London Productions
12157.0,Sideways Productions Inc.
2773.0,Broken Lizard Industries
14323.0,Compass International Pictures
6255.0,Jim Henson Pictures
2061.0,Twisted Pictures
6680.0,Serendipity Productions
2822.0,SNL Studios
60600.0,Storefront Films
49966.0,Sweepstake Productions
18575.0,Parallel Pictures
5061.0,Children's Television Workshop
2435.0,Langley Productions
4654.0,Thunder Road Productions
8151.0,Fuqua Films
4928.0,Allied Artists Pictures
2157.0,26 Films
4110.0,Cannon Films
6231.0,London-Cannon Films
13549.0,Golan-Globus Productions
860.0,Celluloid Dreams
11635.0,"Movie Network, The (TMN)"
12116.0,Shaw Rocket Fund
22208.0,Harold Greenberg Fund
23486.0,Sienna Films
54606.0,Ontario Film and Television Tax Credit (OFTTC)
57498.0,Canada Television and Cable Production Fund License Program (CTCPF)
2227.0,True Grit Productions
5357.0,Zero Gravity Management
18621.0,Pierce/Williams Entertainment
3915.0,Dean River Productions
11144.0,Bobby Jones Films LLC
11145.0,LIFE(n)
11146.0,McDongall Films
94714.0,"Vista Organisation, The"
25432.0,Bull's Eye Entertainment
52740.0,Contagious Entertainment
8310.0,American Filmworks
7561.0,Nexus Factory
10497.0,Jaguar Films
20339.0,Chapter 2
63810.0,Roxbury
1700.0,Cherry Road Films LLC
87783.0,Eden Roc Productions
2613.0,Futurikon
37826.0,Studio Babelsberg Motion Pictures
36650.0,Iron Film
1267.0,Ecosse Films
2689.0,2 Entertain
6342.0,Bueprint Pictures
46052.0,SW7D Productions
59951.0,Bisgrove Entertainment
10282.0,Silver Screen Partners IV
11061.0,Motion Picture Corporation of America (MPCA)
2577.0,Studio 37
12391.0,Jouror Productions
50630.0,La Classe Américaine
71510.0,JD Prod
423.0,Phantom Four
25626.0,Moonrise
23653.0,Vortex/Henkel/Hooper
56620.0,Texas Chainsaw Productions
76292.0,Spot Pictures
1947.0,New Deal Productions
11737.0,Antena 3 Televisión
119.0,Danmarks Radio (DR)
823.0,Telepool
2800.0,AMC Pictures
2802.0,TV4 Sweden
2888.0,SF Norge
4250.0,Molinare Studios
5975.0,Yleisradio (YLE)
6181.0,Svensk Filmindustri (SF)
9375.0,Juonifilmi
11682.0,TV2 Norge
18843.0,Soundchef Studios
22675.0,Arion Communications Ltd.
22676.0,Dagsljus Filmequipment
24991.0,Sheba Films
24992.0,Sandline Production
24993.0,Europa Film Sound Production
13158.0,Punch 21 Productions
12426.0,Oleandor Productions
14589.0,Code Entertainment
37498.0,Neverland Films
6314.0,The Catalina Production Group
620.0,Centropolis Film Productions
3494.0,Cookout Productions
2379.0,Palladium Productions
9266.0,American International Pictures (AIP)
33304.0,Meteor Joint Venture
14159.0,Seven Arts Pictures
3242.0,Base 12 Productions
90195.0,Corrupter Production Service Ltd.
90196.0,Takoma Entertainment
90197.0,KISS Nation
2737.0,Davis-Panzer Productions
2554.0,Quincy Jones-David Salzman Entertainment
770.0,Kingsgate Films
20740.0,Merchant Ivory Productions
8286.0,Decibel Films
310.0,Centre National de la Cinématographie
2355.0,Hirsch
11434.0,Région Nord-Pas-de-Calais
11544.0,Les Productions du Chicon
11545.0,Centre Régional des Ressources Audiovisuelles (CRRAV)
11093.0,Lucky Monkey Pictures
1843.0,Grand Army Entertainment
11341.0,Stage 6 Films
66327.0,Hachiko
66328.0,Opperman Viner Chrystyn Entertainment
616.0,Eskwad
34044.0,Lobster Tree
2322.0,The Javelina Film Company
11765.0,Ithaca Pictures
12800.0,Ego Film Arts
2150.0,Greenestreet Films
8802.0,Longfellow Pictures
68097.0,Bonnie Timmermann Productions
480.0,Tobis
963.0,Destiny
20289.0,Asia Union Film & Entertainment Ltd.
20290.0,United China Vision
20291.0,Zoom Hunt International Productions Company Ltd.
5005.0,Bedlam Productions
7217.0,See-Saw Films
7309.0,Aegis Film Fund
19578.0,Momentum Pictures
6536.0,area japan
5716.0,Polygon Entertainment
12621.0,Doosabu Film
38145.0,Bristol Automotive
10677.0,Toma 78
10678.0,De Milo
6328.0,Dickhouse Productions
10843.0,Future Films
4354.0,"Geffen Company, The"
6417.0,Film i Väst
89603.0,Teen Life Productions
1450.0,Front Street Productions
14739.0,Spitfire Pictures
978.0,Across the River Productions
2882.0,Neal H. Moritz Productions
11449.0,Hedge Fund Film Partners
11482.0,Cranium Films
4195.0,Big Ticket Productions
32803.0,Wind Dancer Films
11356.0,Horizon Pictures (II)
10370.0,Spectacle Entertainment Group
15822.0,Trancas International Films
93542.0,bob industries
29018.0,Visionview Production
1153.0,Act III Communications
49243.0,The Princess Bride Ltd.
49244.0,Buttercup Films Ltd.
8801.0,Marshall Production
11337.0,Motel Movies
46625.0,Newbridge Film Capital
785.0,Sociedad General de Cine S.A.
10890.0,Koan Films
15160.0,Haxan Films
2370.0,Merchant Ivory Productions
2236.0,Maguire Entertainment
5388.0,Sony Pictures Home Entertainment
2848.0,Hoyts Film Partnership
33088.0,Behavioral Problem Productions Ltd.
8600.0,Electric City Entertainment
22632.0,Verisimilitude
57944.0,SPD Films
10255.0,Voltage Pictures
20343.0,Film Capital Europe Funds (FCEF )
13648.0,Inferno Entertainment
36616.0,Amusement Park Films
51708.0,MBST/Lloyd Productions
3204.0,Big Idea Productions
11522.0,National Geographic Entertainment
80711.0,3ality Digital Entertainment
2813.0,Forensic Films
2335.0,Film 4
8818.0,Vincent Pictures
93521.0,Rye Road Productions
93522.0,Babe Ruthless Productions
4131.0,Ignite Entertainment
236.0,October Films
91005.0,Lyrick Studios
11112.0,Arcade Pictures
11113.0,Iron Fists
89439.0,Friendly Productions
10214.0,Embassy International Pictures
15312.0,ChickFlick Productions
2315.0,Paramount Classics
1809.0,IM Filmproduktion
